Gender,Own_car,Own_property,Num_children,Income,Income_type,Family_status,Work_phone,Phone,Occupation_type,Age,Target
0,0,1,0,62,0.028560577288264336,0.037598944591029027,1,1,0.03436380522754411,30,0
0,0,0,0,157,0.03476581361661033,0.02254283137962128,0,0,0.03184014053579271,31,0
0,0,1,0,167,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,42,0
0,0,1,0,128,0.03476581361661033,0.04857142857142857,0,0,0.03116883116883117,35,0
0,0,0,0,62,0.028560577288264336,0.030788105392300053,1,1,0.02263540824575586,18,0
1,1,1,0,170,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,21,0
0,0,0,0,120,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,32,1
0,1,1,0,120,0.03476581361661033,0.04857142857142857,0,1,0.03184014053579271,33,0
0,0,0,0,192,0.028560577288264336,0.030788105392300053,1,0,0.034660421545667446,25,1
0,0,0,0,111,0.028560577288264336,0.030788105392300053,1,1,0.02263540824575586,25,0
1,0,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.034660421545667446,20,0
1,0,1,0,77,0.03476581361661033,0.042884990253411304,0,0,0.03536345776031434,9,0
0,0,1,2,192,0.028560577288264336,0.030788105392300053,1,1,0.02763819095477387,10,0
1,1,1,1,192,0.028560577288264336,0.030788105392300053,0,1,0.04245671887881286,4,0
0,1,1,0,77,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,38,0
0,0,1,0,41,0.028560577288264336,0.04857142857142857,1,1,0.03436380522754411,36,0
0,0,1,0,104,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,44,0
0,0,0,0,120,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,17,0
0,1,1,0,120,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,8,0
0,0,1,1,24,0.028560577288264336,0.042884990253411304,0,0,0.03184014053579271,33,0
0,0,1,0,192,0.026530612244897958,0.042884990253411304,0,0,0.042726347914547304,26,0
0,0,0,0,145,0.04703328509406657,0.02254283137962128,0,0,0.03184014053579271,36,1
0,0,1,0,62,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,33,0
0,0,0,1,89,0.028560577288264336,0.02254283137962128,1,0,0.04245671887881286,14,0
0,0,1,1,170,0.03476581361661033,0.030788105392300053,0,0,0.034660421545667446,14,0
1,1,1,0,104,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,40,0
1,1,1,0,77,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,40,0
0,1,1,0,222,0.028560577288264336,0.02254283137962128,1,0,0.02263540824575586,14,0
0,0,0,0,132,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,45,0
1,1,1,2,62,0.028560577288264336,0.030788105392300053,0,0,0.03536345776031434,25,0
0,1,1,1,170,0.03476581361661033,0.030788105392300053,0,0,0.04245671887881286,28,0
0,0,0,0,170,0.03476581361661033,0.030788105392300053,0,0,0.02263540824575586,39,0
0,0,1,0,104,0.028560577288264336,0.042884990253411304,1,1,0.034660421545667446,17,0
1,0,0,0,194,0.026530612244897958,0.042884990253411304,0,0,0.04245671887881286,10,0
0,0,1,2,104,0.03476581361661033,0.030788105392300053,0,0,0.02263540824575586,15,0
1,1,0,0,120,0.028560577288264336,0.037598944591029027,0,1,0.03536345776031434,26,0
0,1,0,1,104,0.028560577288264336,0.02254283137962128,0,0,0.02263540824575586,15,0
0,0,0,0,120,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,11,0
0,0,1,0,158,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,43,0
0,0,1,0,70,0.03476581361661033,0.042884990253411304,1,1,0.02263540824575586,8,0
1,0,1,2,54,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,46,0
0,0,0,1,145,0.028560577288264336,0.042884990253411304,0,0,0.02263540824575586,7,0
0,0,1,2,54,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,16,0
0,0,0,2,89,0.028560577288264336,0.030788105392300053,0,0,0.015873015873015872,12,0
0,0,1,0,195,0.03476581361661033,0.030788105392300053,0,0,0.009345794392523364,28,0
0,0,1,0,77,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,37,0
1,1,1,1,180,0.028560577288264336,0.030788105392300053,0,0,0.04245671887881286,23,0
0,0,1,0,104,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,42,0
0,0,1,0,28,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,45,0
0,0,1,0,77,0.026530612244897958,0.04857142857142857,0,0,0.02763819095477387,34,0
0,0,1,0,236,0.03476581361661033,0.030788105392300053,0,1,0.034660421545667446,33,0
1,1,1,1,170,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,10,0
0,1,1,0,158,0.026530612244897958,0.042884990253411304,0,0,0.04245671887881286,18,0
0,0,0,0,188,0.03476581361661033,0.030788105392300053,1,0,0.03436380522754411,7,0
1,1,1,0,158,0.028560577288264336,0.030788105392300053,1,0,0.026650514839491216,34,0
0,0,1,0,158,0.028560577288264336,0.04857142857142857,0,0,0.04245671887881286,28,0
0,0,1,0,145,0.028560577288264336,0.030788105392300053,1,1,0.042726347914547304,40,0
0,1,1,0,230,0.03476581361661033,0.030788105392300053,0,0,0.03288672350791717,7,0
0,0,0,0,41,0.03476581361661033,0.030788105392300053,0,0,0.02263540824575586,10,0
0,0,1,0,239,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,30,0
1,0,0,2,62,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,19,0
1,1,1,0,120,0.028560577288264336,0.030788105392300053,0,0,0.03536345776031434,31,0
0,0,1,0,170,0.03476581361661033,0.042884990253411304,0,0,0.02263540824575586,25,0
0,0,1,0,104,0.028560577288264336,0.042884990253411304,1,1,0.03436380522754411,26,0
1,1,1,1,212,0.028560577288264336,0.042884990253411304,1,1,0.026650514839491216,20,0
0,0,1,2,118,0.03476581361661033,0.030788105392300053,0,0,0.02263540824575586,14,0
0,1,1,0,179,0.028560577288264336,0.042884990253411304,0,0,0.02263540824575586,20,0
0,0,1,0,170,0.028560577288264336,0.042884990253411304,1,1,0.03436380522754411,37,0
1,0,0,0,120,0.028560577288264336,0.030788105392300053,1,0,0.03184014053579271,30,0
0,0,1,1,167,0.028560577288264336,0.042884990253411304,0,1,0.04245671887881286,8,0
0,0,1,1,77,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,9,0
1,1,0,2,77,0.028560577288264336,0.030788105392300053,0,1,0.03184014053579271,15,0
0,0,1,0,77,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,42,0
0,0,1,0,170,0.028560577288264336,0.042884990253411304,0,0,0.034660421545667446,33,0
0,0,1,0,197,0.04703328509406657,0.02254283137962128,0,1,0.03436380522754411,36,0
0,0,1,0,120,0.026530612244897958,0.037598944591029027,0,1,0.03436380522754411,36,0
0,0,0,1,104,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,28,0
0,1,0,0,192,0.028560577288264336,0.030788105392300053,0,1,0.02263540824575586,30,0
0,0,1,0,192,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,37,0
1,1,1,1,104,0.03476581361661033,0.030788105392300053,1,0,0.03436380522754411,11,0
0,1,1,0,104,0.028560577288264336,0.030788105392300053,1,1,0.02263540824575586,8,0
0,0,1,0,62,0.03476581361661033,0.030788105392300053,0,0,0.04245671887881286,2,0
1,1,1,2,145,0.028560577288264336,0.030788105392300053,0,0,0.026650514839491216,19,0
0,0,0,3,120,0.028560577288264336,0.02254283137962128,1,0,0.03436380522754411,17,0
1,1,1,1,104,0.026530612244897958,0.030788105392300053,0,0,0.04245671887881286,4,0
0,1,1,0,104,0.028560577288264336,0.02254283137962128,0,0,0.02763819095477387,29,0
0,0,1,2,120,0.026530612244897958,0.030788105392300053,0,0,0.04245671887881286,13,0
1,0,1,1,104,0.028560577288264336,0.030788105392300053,1,0,0.03184014053579271,8,0
1,1,1,0,236,0.028560577288264336,0.030788105392300053,0,0,0.026650514839491216,4,0
0,0,1,0,104,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,12,0
1,1,0,0,104,0.03476581361661033,0.030788105392300053,0,0,0.026650514839491216,20,0
1,1,1,1,145,0.03476581361661033,0.030788105392300053,0,0,0.026650514839491216,25,0
0,0,1,0,62,0.026530612244897958,0.030788105392300053,0,0,0.03436380522754411,27,0
0,0,0,0,106,0.03476581361661033,0.042884990253411304,0,1,0.03436380522754411,3,0
1,1,0,1,145,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,10,0
0,0,1,0,73,0.04703328509406657,0.042884990253411304,0,0,0.03436380522754411,44,0
0,0,1,2,170,0.028560577288264336,0.030788105392300053,0,0,0.03288672350791717,17,0
0,1,1,1,120,0.028560577288264336,0.02254283137962128,0,0,0.03436380522754411,15,0
0,0,0,0,62,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,13,0
0,0,1,1,145,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,4,0
1,1,0,1,145,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,11,0
0,0,1,1,120,0.028560577288264336,0.042884990253411304,0,1,0.042726347914547304,24,0
1,1,1,1,77,0.028560577288264336,0.030788105392300053,1,1,0.026650514839491216,24,1
0,0,0,0,41,0.04703328509406657,0.037598944591029027,0,0,0.03436380522754411,38,0
0,0,1,1,180,0.03476581361661033,0.030788105392300053,0,0,0.034660421545667446,19,0
0,0,0,0,145,0.028560577288264336,0.030788105392300053,1,1,0.03288672350791717,30,0
0,0,0,1,62,0.028560577288264336,0.02254283137962128,0,0,0.02263540824575586,11,0
0,1,0,0,104,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,14,0
0,0,1,0,170,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,18,0
1,1,1,0,170,0.028560577288264336,0.030788105392300053,1,0,0.03184014053579271,32,0
0,1,1,0,54,0.028560577288264336,0.030788105392300053,1,0,0.04245671887881286,16,0
0,0,0,1,77,0.028560577288264336,0.04857142857142857,0,0,0.03436380522754411,34,0
0,1,1,4,77,0.028560577288264336,0.030788105392300053,0,0,0.02763819095477387,17,0
1,0,0,0,158,0.03476581361661033,0.02254283137962128,0,0,0.03436380522754411,13,0
0,0,1,3,120,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,20,0
0,1,1,0,212,0.03476581361661033,0.02254283137962128,0,0,0.034660421545667446,23,0
0,1,0,0,32,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,35,0
1,1,1,0,62,0.028560577288264336,0.030788105392300053,1,0,0.026650514839491216,21,0
0,0,1,0,70,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,42,0
1,0,1,0,197,0.028560577288264336,0.030788105392300053,0,0,0.042726347914547304,10,1
0,0,1,0,104,0.03476581361661033,0.02254283137962128,1,0,0.026694045174537988,13,0
0,0,1,0,77,0.026530612244897958,0.030788105392300053,0,0,0.02763819095477387,38,0
1,0,0,1,180,0.028560577288264336,0.042884990253411304,0,0,0.03184014053579271,17,0
0,0,0,1,41,0.028560577288264336,0.030788105392300053,0,1,0.02263540824575586,10,0
0,1,1,2,145,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,15,0
0,0,1,0,197,0.028560577288264336,0.030788105392300053,0,0,0.04245671887881286,37,0
0,0,0,0,192,0.028560577288264336,0.037598944591029027,0,0,0.02763819095477387,38,0
0,0,0,1,120,0.028560577288264336,0.02254283137962128,0,0,0.02263540824575586,11,0
0,0,1,0,145,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,40,0
0,0,1,0,104,0.028560577288264336,0.04857142857142857,0,0,0.02263540824575586,34,0
0,0,0,2,73,0.03476581361661033,0.030788105392300053,0,1,0.042726347914547304,15,0
1,1,1,1,186,0.026530612244897958,0.030788105392300053,0,0,0.04245671887881286,10,0
0,0,0,0,51,0.026530612244897958,0.02254283137962128,1,1,0.02763819095477387,27,0
0,0,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,35,0
0,1,1,0,120,0.03476581361661033,0.02254283137962128,1,1,0.034660421545667446,21,0
0,0,0,0,197,0.03476581361661033,0.030788105392300053,0,1,0.03288672350791717,28,0
0,0,1,2,104,0.028560577288264336,0.030788105392300053,0,1,0.04245671887881286,18,0
1,1,0,1,145,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,9,0
0,0,0,0,120,0.028560577288264336,0.04857142857142857,0,0,0.03116883116883117,29,0
0,0,1,0,197,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,20,0
0,1,0,2,202,0.028560577288264336,0.030788105392300053,0,1,0.03436380522754411,13,0
1,0,0,3,94,0.028560577288264336,0.02254283137962128,0,0,0.03436380522754411,13,0
1,0,1,0,73,0.028560577288264336,0.037598944591029027,1,0,0.026650514839491216,33,0
0,1,1,1,161,0.03476581361661033,0.030788105392300053,0,1,0.03436380522754411,27,0
0,0,1,0,120,0.04703328509406657,0.042884990253411304,0,0,0.03436380522754411,36,0
1,0,1,1,145,0.03476581361661033,0.042884990253411304,0,0,0.026650514839491216,19,0
1,1,1,0,259,0.03476581361661033,0.030788105392300053,0,0,0.034660421545667446,21,0
1,0,1,1,104,0.028560577288264336,0.030788105392300053,0,0,0.026650514839491216,26,0
0,0,0,0,145,0.028560577288264336,0.042884990253411304,0,0,0.0851063829787234,17,0
1,1,1,0,120,0.028560577288264336,0.037598944591029027,0,0,0.03536345776031434,39,0
0,0,1,0,104,0.028560577288264336,0.042884990253411304,0,0,0.02912621359223301,7,0
0,0,0,0,120,0.03476581361661033,0.02254283137962128,1,0,0.009345794392523364,24,0
1,1,1,0,147,0.03476581361661033,0.030788105392300053,0,0,0.03536345776031434,34,0
1,0,0,0,104,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,31,0
0,0,1,0,41,0.028560577288264336,0.030788105392300053,1,0,0.04245671887881286,39,0
0,1,1,0,197,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,32,0
1,0,0,0,170,0.028560577288264336,0.042884990253411304,0,1,0.03184014053579271,5,0
0,0,0,0,145,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,32,0
0,0,1,0,62,0.028560577288264336,0.037598944591029027,0,0,0.03288672350791717,34,0
0,0,0,0,145,0.04703328509406657,0.02254283137962128,0,0,0.03436380522754411,34,0
0,1,1,0,73,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,39,0
0,0,1,0,145,0.028560577288264336,0.042884990253411304,0,1,0.04245671887881286,30,0
0,1,1,0,202,0.026530612244897958,0.030788105392300053,0,0,0.026650514839491216,33,0
0,0,1,0,106,0.03476581361661033,0.030788105392300053,0,1,0.03436380522754411,36,0
1,0,1,0,77,0.028560577288264336,0.02254283137962128,0,0,0.03184014053579271,20,0
0,0,0,0,230,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,40,0
0,1,1,2,170,0.028560577288264336,0.04857142857142857,1,1,0.034660421545667446,9,0
1,0,1,2,104,0.028560577288264336,0.030788105392300053,0,0,0.03536345776031434,24,0
0,0,0,0,95,0.03476581361661033,0.042884990253411304,1,0,0.02263540824575586,5,0
1,0,0,0,192,0.028560577288264336,0.030788105392300053,1,1,0.034660421545667446,27,0
1,1,1,2,230,0.03476581361661033,0.030788105392300053,0,1,0.026650514839491216,16,0
0,0,0,0,192,0.028560577288264336,0.042884990253411304,1,0,0.02763819095477387,17,0
0,0,1,1,62,0.03476581361661033,0.030788105392300053,0,0,0.02263540824575586,11,0
0,0,1,1,170,0.028560577288264336,0.030788105392300053,0,0,0.026650514839491216,11,0
1,0,0,1,202,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,28,0
0,1,0,1,104,0.03476581361661033,0.042884990253411304,0,0,0.03288672350791717,7,0
0,1,1,1,211,0.03476581361661033,0.030788105392300053,0,0,0.04245671887881286,21,0
0,1,1,2,230,0.03476581361661033,0.030788105392300053,0,1,0.03436380522754411,21,0
0,1,1,0,77,0.028560577288264336,0.02254283137962128,0,1,0.042726347914547304,34,0
0,0,1,0,89,0.04703328509406657,0.02254283137962128,0,0,0.03436380522754411,47,0
1,1,1,0,104,0.03476581361661033,0.042884990253411304,0,0,0.03184014053579271,9,0
1,0,1,0,180,0.03476581361661033,0.030788105392300053,1,1,0.03184014053579271,21,1
0,0,1,0,120,0.028560577288264336,0.042884990253411304,0,1,0.02263540824575586,31,0
0,0,1,0,145,0.028560577288264336,0.030788105392300053,0,0,0.008547008547008548,34,0
0,0,0,0,192,0.03476581361661033,0.042884990253411304,0,0,0.02263540824575586,23,0
0,1,0,0,120,0.028560577288264336,0.030788105392300053,1,0,0.03184014053579271,15,0
1,1,0,1,145,0.028560577288264336,0.042884990253411304,0,1,0.034660421545667446,20,0
0,0,1,0,120,0.028560577288264336,0.037598944591029027,1,1,0.02912621359223301,16,0
0,1,1,0,120,0.028560577288264336,0.04857142857142857,0,0,0.02263540824575586,22,0
0,0,1,1,77,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,17,0
0,1,1,3,120,0.028560577288264336,0.030788105392300053,0,0,0.04245671887881286,15,0
0,0,1,0,145,0.028560577288264336,0.042884990253411304,0,0,0.02263540824575586,19,0
0,0,1,0,70,0.04703328509406657,0.042884990253411304,0,0,0.03436380522754411,42,0
0,0,1,0,128,0.03476581361661033,0.04857142857142857,0,0,0.03116883116883117,35,0
1,1,0,0,222,0.028560577288264336,0.030788105392300053,1,1,0.042726347914547304,31,0
0,0,1,0,66,0.026530612244897958,0.02254283137962128,1,1,0.04245671887881286,21,0
1,1,1,3,192,0.03476581361661033,0.030788105392300053,0,1,0.03184014053579271,13,0
0,0,1,0,104,0.028560577288264336,0.030788105392300053,1,1,0.04245671887881286,16,0
1,1,1,2,70,0.026530612244897958,0.030788105392300053,0,0,0.026650514839491216,25,0
0,0,1,0,57,0.028560577288264336,0.037598944591029027,0,0,0.03436380522754411,39,0
0,0,1,0,118,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,5,0
1,1,0,0,158,0.03476581361661033,0.030788105392300053,1,1,0.034660421545667446,27,0
0,0,1,0,104,0.04703328509406657,0.037598944591029027,0,0,0.03436380522754411,42,0
0,1,0,0,104,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,35,0
0,0,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.008547008547008548,10,0
0,0,1,0,89,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,40,0
0,1,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,34,0
0,0,1,2,104,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,40,0
1,0,1,2,104,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,24,0
0,0,0,3,73,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,17,0
0,0,0,0,104,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,22,0
0,1,1,0,19,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,41,0
1,1,1,2,170,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,20,0
1,1,1,0,66,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,37,0
0,0,0,0,77,0.026530612244897958,0.037598944591029027,0,1,0.03116883116883117,28,0
0,0,1,2,192,0.04703328509406657,0.042884990253411304,0,0,0.04245671887881286,8,1
0,0,1,0,158,0.04703328509406657,0.037598944591029027,0,1,0.03436380522754411,41,0
0,0,0,0,120,0.03476581361661033,0.02254283137962128,0,0,0.03184014053579271,21,0
1,0,0,0,104,0.028560577288264336,0.042884990253411304,0,1,0.03184014053579271,11,0
0,0,1,0,145,0.028560577288264336,0.04857142857142857,1,1,0.03116883116883117,26,0
1,1,1,0,145,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,39,0
1,1,1,1,192,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,22,0
1,1,1,0,104,0.028560577288264336,0.02254283137962128,0,0,0.026650514839491216,10,0
0,0,1,0,62,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,36,0
0,1,1,0,254,0.03476581361661033,0.037598944591029027,1,1,0.034660421545667446,36,0
0,0,0,0,154,0.028560577288264336,0.042884990253411304,0,1,0.03184014053579271,24,0
0,1,0,1,147,0.028560577288264336,0.037598944591029027,1,0,0.04245671887881286,16,0
0,0,0,0,158,0.03476581361661033,0.042884990253411304,0,0,0.034660421545667446,13,0
1,1,1,0,158,0.028560577288264336,0.030788105392300053,1,1,0.026650514839491216,24,0
0,0,0,0,104,0.028560577288264336,0.030788105392300053,0,1,0.02263540824575586,26,0
0,0,1,1,145,0.028560577288264336,0.037598944591029027,0,0,0.015873015873015872,21,0
0,1,1,1,120,0.028560577288264336,0.030788105392300053,0,0,0.034660421545667446,20,0
0,0,1,0,177,0.03476581361661033,0.030788105392300053,1,1,0.04245671887881286,26,0
1,0,0,1,145,0.028560577288264336,0.030788105392300053,1,1,0.03184014053579271,9,1
0,0,1,0,180,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,44,0
0,0,1,0,77,0.028560577288264336,0.030788105392300053,0,0,0.02763819095477387,34,0
1,0,1,0,120,0.028560577288264336,0.030788105392300053,0,1,0.03436380522754411,23,0
0,1,1,0,158,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,22,0
0,1,1,1,170,0.028560577288264336,0.02254283137962128,1,1,0.009345794392523364,14,0
1,1,1,0,104,0.028560577288264336,0.030788105392300053,1,0,0.026650514839491216,36,0
0,1,1,2,104,0.028560577288264336,0.037598944591029027,1,1,0.02263540824575586,35,0
0,0,1,0,62,0.04703328509406657,0.02254283137962128,0,0,0.03436380522754411,36,0
1,0,1,0,115,0.028560577288264336,0.030788105392300053,0,1,0.03184014053579271,3,1
0,0,0,2,77,0.026530612244897958,0.030788105392300053,0,0,0.04245671887881286,11,0
0,0,1,0,62,0.028560577288264336,0.030788105392300053,1,0,0.03436380522754411,34,0
0,0,0,0,77,0.028560577288264336,0.030788105392300053,1,0,0.04245671887881286,15,0
0,0,1,0,192,0.028560577288264336,0.042884990253411304,0,0,0.03184014053579271,25,0
1,0,1,0,132,0.028560577288264336,0.030788105392300053,0,0,0.026650514839491216,39,0
0,0,0,1,145,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,18,0
1,0,0,1,77,0.028560577288264336,0.02254283137962128,0,0,0.042726347914547304,15,0
1,0,0,1,158,0.026530612244897958,0.030788105392300053,0,0,0.026650514839491216,13,0
0,1,0,1,145,0.03476581361661033,0.030788105392300053,0,1,0.03288672350791717,17,0
0,0,1,0,41,0.03476581361661033,0.037598944591029027,0,1,0.04245671887881286,31,1
1,1,0,3,212,0.03476581361661033,0.030788105392300053,0,0,0.034660421545667446,21,0
0,1,1,0,148,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,44,0
0,0,1,0,158,0.04703328509406657,0.030788105392300053,0,1,0.03436380522754411,44,0
1,1,1,0,158,0.03476581361661033,0.042884990253411304,0,0,0.02912621359223301,5,0
0,1,1,1,111,0.028560577288264336,0.030788105392300053,0,0,0.03288672350791717,15,0
1,1,0,0,62,0.03476581361661033,0.030788105392300053,1,1,0.03184014053579271,11,0
1,1,1,2,106,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,6,0
0,1,1,0,148,0.04703328509406657,0.04857142857142857,0,0,0.03436380522754411,44,0
0,1,1,2,104,0.026530612244897958,0.030788105392300053,0,0,0.02263540824575586,20,0
0,1,1,0,145,0.028560577288264336,0.030788105392300053,0,0,0.009345794392523364,15,0
0,1,0,2,77,0.028560577288264336,0.02254283137962128,1,1,0.02263540824575586,9,0
0,1,1,0,115,0.03476581361661033,0.030788105392300053,0,0,0.04245671887881286,26,0
0,1,0,1,104,0.03476581361661033,0.042884990253411304,0,0,0.03288672350791717,7,0
0,0,0,2,77,0.028560577288264336,0.030788105392300053,0,1,0.02763819095477387,14,0
1,0,1,2,230,0.03476581361661033,0.030788105392300053,0,0,0.034660421545667446,17,0
1,1,0,2,170,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,20,0
0,0,1,0,158,0.028560577288264336,0.04857142857142857,0,0,0.02263540824575586,31,0
0,0,1,1,41,0.028560577288264336,0.037598944591029027,0,0,0.02763819095477387,8,0
1,1,1,0,228,0.03476581361661033,0.037598944591029027,1,1,0.034660421545667446,19,0
0,0,1,2,19,0.028560577288264336,0.030788105392300053,1,0,0.03184014053579271,17,0
0,0,1,0,19,0.03476581361661033,0.030788105392300053,1,0,0.034660421545667446,16,0
0,1,1,0,216,0.028560577288264336,0.04857142857142857,0,0,0.03288672350791717,36,0
0,0,1,0,120,0.028560577288264336,0.030788105392300053,0,0,0.04245671887881286,26,0
1,1,1,0,89,0.03476581361661033,0.030788105392300053,0,0,0.03184014053579271,23,0
0,1,1,2,104,0.026530612244897958,0.030788105392300053,1,0,0.04245671887881286,19,0
1,0,1,0,180,0.028560577288264336,0.02254283137962128,0,0,0.026650514839491216,21,0
1,1,0,1,145,0.03476581361661033,0.030788105392300053,0,0,0.0851063829787234,15,0
0,0,1,1,145,0.03476581361661033,0.037598944591029027,0,0,0.034660421545667446,27,0
0,0,1,0,170,0.028560577288264336,0.030788105392300053,0,0,0.02263540824575586,37,0
0,0,1,0,111,0.028560577288264336,0.030788105392300053,1,1,0.03184014053579271,34,0
1,0,1,2,104,0.03476581361661033,0.030788105392300053,0,0,0.03536345776031434,27,0
0,0,1,0,77,0.026530612244897958,0.030788105392300053,0,0,0.03184014053579271,34,0
0,0,1,0,77,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,40,0
0,0,1,0,104,0.03476581361661033,0.042884990253411304,0,0,0.034660421545667446,7,0
1,1,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,11,0
0,0,1,3,120,0.028560577288264336,0.02254283137962128,0,0,0.03184014053579271,11,0
0,0,1,1,41,0.03476581361661033,0.02254283137962128,1,1,0.02263540824575586,10,0
0,0,0,1,111,0.03476581361661033,0.030788105392300053,1,1,0.03436380522754411,14,0
0,1,1,0,158,0.026530612244897958,0.030788105392300053,0,0,0.02763819095477387,12,0
1,1,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,10,0
1,1,0,1,158,0.03476581361661033,0.030788105392300053,0,0,0.026650514839491216,22,0
0,0,1,1,41,0.026530612244897958,0.030788105392300053,1,0,0.02263540824575586,18,0
0,0,1,0,120,0.026530612244897958,0.030788105392300053,0,0,0.03184014053579271,31,0
0,0,1,0,170,0.04703328509406657,0.030788105392300053,0,0,0.03436380522754411,33,0
0,0,1,1,120,0.03476581361661033,0.030788105392300053,0,1,0.03184014053579271,18,0
1,0,1,0,180,0.03476581361661033,0.030788105392300053,1,1,0.03184014053579271,21,0
1,0,1,0,115,0.03476581361661033,0.030788105392300053,0,0,0.03436380522754411,25,0
0,0,1,0,104,0.028560577288264336,0.042884990253411304,0,0,0.03184014053579271,33,0
0,1,0,1,62,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,21,0
0,0,0,0,44,0.028560577288264336,0.030788105392300053,0,0,0.04245671887881286,6,0
1,0,1,0,77,0.03476581361661033,0.02254283137962128,0,0,0.03184014053579271,7,0
1,0,0,0,145,0.026530612244897958,0.030788105392300053,0,1,0.034660421545667446,35,0
1,0,1,1,120,0.03476581361661033,0.030788105392300053,0,1,0.03184014053579271,9,0
0,0,1,0,104,0.028560577288264336,0.042884990253411304,0,0,0.008547008547008548,9,0
0,0,1,0,158,0.028560577288264336,0.030788105392300053,0,0,0.03436380522754411,11,0
1,1,1,0,77,0.028560577288264336,0.030788105392300053,0,0,0.03184014053579271,3,0
