@relation train

@attribute Gender numeric
@attribute Own_car numeric
@attribute Own_property numeric
@attribute Num_children numeric
@attribute Income numeric
@attribute Income_type numeric
@attribute Family_status numeric
@attribute Work_phone numeric
@attribute Phone numeric
@attribute Occupation_type numeric
@attribute Age numeric
@attribute Target numeric

@data
0,0,1,0,145,0.034766,0.030788,0,1,0.008547,21,0
1,1,1,1,120,0.034766,0.022543,0,1,0.026651,13,0
1,1,0,0,212,0.034766,0.037599,1,1,0.026651,8,0
0,0,1,0,111,0.047033,0.042885,0,0,0.034364,38,0
1,1,0,0,62,0.028561,0.042885,1,0,0.03184,2,0
1,1,0,2,120,0.028561,0.030788,0,0,0.031169,14,0
1,1,1,0,170,0.034766,0.042885,0,0,0.03466,34,0
0,1,1,2,170,0.028561,0.048571,1,1,0.03466,9,0
1,0,1,1,170,0.028561,0.030788,0,1,0.03184,29,0
1,1,0,0,161,0.028561,0.030788,0,0,0.03184,36,0
0,1,1,1,73,0.028561,0.037599,0,0,0.03184,8,0
0,0,0,1,104,0.034766,0.042885,0,0,0.022635,20,0
1,1,1,2,192,0.034766,0.030788,1,0,0.03466,27,0
0,0,1,0,62,0.047033,0.042885,0,1,0.034364,40,0
0,0,1,0,145,0.034766,0.022543,0,0,0.03184,17,0
1,1,0,1,145,0.028561,0.030788,1,0,0.034364,15,0
0,0,1,0,180,0.047033,0.048571,0,0,0.034364,44,0
0,0,1,0,120,0.028561,0.037599,0,0,0.03184,33,0
1,0,1,0,120,0.028561,0.042885,1,0,0.026651,10,0
0,1,0,0,158,0.034766,0.037599,0,1,0.032887,18,0
1,1,0,0,158,0.047033,0.030788,0,1,0.034364,26,0
1,1,1,2,202,0.028561,0.030788,0,1,0.034364,14,0
0,0,0,0,44,0.026531,0.030788,0,0,0.026694,33,0
0,0,1,0,77,0.034766,0.042885,1,0,0.022635,15,0
0,0,1,0,236,0.034766,0.030788,0,1,0.03466,33,0
0,0,1,0,132,0.028561,0.030788,1,1,0.022635,21,0
0,0,1,0,192,0.034766,0.022543,0,0,0.022635,24,0
1,1,0,0,120,0.028561,0.037599,1,1,0.032887,8,0
0,1,1,0,220,0.028561,0.030788,0,0,0.042457,26,0
1,0,1,2,41,0.028561,0.030788,0,1,0.03184,21,0
1,0,1,1,77,0.028561,0.030788,0,0,0.03184,7,0
0,0,1,0,62,0.026531,0.037599,0,0,0.034364,19,0
1,1,0,0,120,0.047033,0.030788,0,0,0.034364,43,0
1,0,1,2,62,0.034766,0.030788,0,0,0.022635,32,0
1,1,1,0,145,0.028561,0.030788,1,1,0.03184,5,0
0,0,1,0,170,0.028561,0.030788,0,0,0.026694,24,0
0,0,1,0,77,0.047033,0.022543,0,1,0.034364,38,0
1,1,0,3,207,0.028561,0.030788,0,0,0.042457,9,0
0,0,0,0,84,0.047033,0.042885,0,1,0.034364,40,0
0,1,1,0,158,0.034766,0.030788,0,0,0.032887,30,0
0,0,1,0,192,0.047033,0.030788,0,1,0.034364,34,0
0,0,1,0,145,0.028561,0.042885,0,0,0.042457,22,0
0,0,0,0,62,0.028561,0.042885,1,1,0.042457,32,0
0,0,1,0,57,0.047033,0.030788,0,0,0.034364,36,0
0,1,1,0,158,0.026531,0.030788,1,1,0.03184,17,0
0,0,0,0,54,0.047033,0.037599,0,1,0.034364,40,0
1,1,1,0,77,0.028561,0.030788,0,0,0.03184,31,0
0,0,1,0,89,0.028561,0.048571,1,1,0.034364,27,0
0,0,1,0,145,0.047033,0.030788,0,1,0.034364,35,0
0,0,0,2,145,0.026531,0.030788,0,0,0.03466,17,0
0,0,1,0,145,0.034766,0.030788,0,0,0.03184,6,0
1,1,1,0,251,0.028561,0.030788,0,0,0.03466,35,0
1,0,1,0,104,0.028561,0.030788,1,1,0.034364,20,0
0,0,1,2,158,0.028561,0.030788,0,0,0.042457,10,0
1,0,0,0,145,0.028561,0.022543,1,0,0.042457,1,0
0,0,1,0,19,0.047033,0.030788,0,0,0.034364,36,0
1,0,0,0,182,0.034766,0.042885,0,1,0.026651,19,0
0,0,1,1,104,0.028561,0.042885,0,0,0.022635,21,0
0,0,0,1,62,0.028561,0.030788,0,0,0.022635,22,0
1,0,0,1,120,0.028561,0.030788,0,0,0.026651,24,1
1,0,0,0,97,0.047033,0.030788,0,0,0.034364,47,0
0,0,1,0,212,0.028561,0.042885,0,0,0.042457,26,0
1,0,0,0,94,0.034766,0.030788,1,1,0.034364,7,0
1,0,0,0,220,0.028561,0.042885,0,0,0.022635,5,0
1,0,1,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,0,0,62,0.047033,0.030788,0,0,0.034364,36,0
0,0,1,0,158,0.028561,0.022543,0,0,0.03184,31,0
0,0,0,0,54,0.028561,0.022543,0,0,0.035363,33,0
1,1,1,0,145,0.034766,0.022543,0,1,0.042457,8,0
0,0,0,0,41,0.034766,0.022543,0,0,0.034364,5,0
0,0,0,0,120,0.047033,0.037599,0,0,0.034364,45,0
0,1,1,0,77,0.047033,0.030788,0,1,0.034364,34,0
0,1,1,1,145,0.034766,0.022543,0,0,0.03184,22,0
0,0,1,0,89,0.047033,0.030788,0,0,0.034364,46,0
0,1,1,2,145,0.034766,0.030788,0,0,0.03184,16,0
0,0,1,2,77,0.034766,0.030788,0,0,0.026694,14,0
0,0,0,0,51,0.028561,0.030788,1,0,0.042457,22,0
1,1,1,0,120,0.028561,0.030788,1,0,0.03184,33,0
0,0,0,0,28,0.028561,0.030788,1,0,0.027638,20,0
0,0,1,0,104,0.028561,0.042885,0,0,0.034364,21,0
1,1,0,0,145,0.034766,0.042885,1,1,0.026651,6,1
0,0,0,0,62,0.028561,0.030788,0,1,0.034364,7,0
1,0,1,0,145,0.028561,0.022543,0,0,0.034364,35,0
0,0,1,0,70,0.047033,0.030788,0,0,0.034364,44,0
0,0,1,2,192,0.034766,0.022543,0,0,0.03184,10,0
1,0,1,1,94,0.034766,0.022543,0,0,0.034364,14,0
0,0,1,1,104,0.034766,0.030788,0,0,0.022635,7,0
0,1,0,2,170,0.028561,0.022543,0,0,0.034364,15,0
0,1,0,0,212,0.028561,0.030788,0,0,0.03466,7,0
1,1,1,0,89,0.034766,0.030788,1,1,0.026651,32,0
0,0,1,0,54,0.034766,0.030788,1,1,0.022635,26,0
1,0,1,1,158,0.034766,0.030788,0,0,0.034364,21,0
1,0,1,0,183,0.034766,0.030788,0,1,0.03466,36,0
1,1,0,0,209,0.034766,0.030788,0,0,0.03184,4,0
0,0,1,0,89,0.047033,0.030788,0,0,0.034364,44,0
0,0,1,3,120,0.028561,0.030788,0,0,0.032887,19,0
1,0,1,3,120,0.028561,0.030788,0,0,0.03184,18,0
0,0,1,0,158,0.047033,0.037599,0,1,0.034364,44,0
0,1,1,3,54,0.028561,0.030788,0,0,0.042457,19,0
1,0,1,0,170,0.034766,0.042885,0,0,0.03184,21,0
0,1,1,0,170,0.028561,0.030788,0,0,0.03184,10,0
1,1,0,0,128,0.028561,0.030788,1,0,0.042457,8,0
0,0,1,0,77,0.028561,0.042885,0,0,0.03184,7,0
1,1,1,0,104,0.034766,0.022543,0,0,0.03184,9,0
0,0,0,1,145,0.028561,0.030788,0,0,0.03184,11,0
0,0,0,1,84,0.028561,0.030788,1,1,0.042457,13,0
1,1,0,0,104,0.028561,0.022543,0,0,0.034364,34,0
0,0,0,0,192,0.028561,0.022543,1,0,0.027638,4,0
1,1,0,0,77,0.047033,0.030788,0,0,0.034364,36,0
1,1,0,1,145,0.028561,0.030788,0,0,0.026651,10,0
0,1,1,1,264,0.034766,0.042885,0,0,0.03466,7,0
0,1,1,2,145,0.034766,0.030788,0,0,0.03184,16,0
1,1,0,0,170,0.034766,0.030788,0,0,0.034364,19,0
0,0,1,0,104,0.047033,0.030788,0,0,0.034364,36,0
0,0,1,1,104,0.028561,0.037599,0,0,0.034364,11,0
0,0,0,0,154,0.028561,0.042885,0,1,0.03184,28,0
1,1,0,1,104,0.028561,0.030788,0,0,0.03184,14,0
0,0,1,0,84,0.028561,0.030788,1,1,0.034364,27,0
0,1,1,0,180,0.028561,0.030788,0,0,0.035363,24,0
0,1,1,0,145,0.026531,0.030788,0,0,0.027638,36,0
0,0,1,0,89,0.028561,0.030788,0,0,0.03184,40,0
0,0,0,0,41,0.028561,0.022543,0,0,0.022635,33,0
1,1,1,1,154,0.028561,0.030788,1,0,0.042457,8,0
0,0,1,0,158,0.028561,0.030788,1,0,0.03184,18,0
1,1,1,2,170,0.028561,0.030788,1,0,0.03184,9,0
0,0,0,0,104,0.026531,0.042885,0,0,0.042457,36,0
1,0,1,1,158,0.028561,0.030788,0,0,0.03184,16,0
0,0,1,0,180,0.034766,0.030788,0,1,0.03184,13,0
1,0,0,1,77,0.028561,0.037599,0,0,0.03184,22,0
1,1,1,0,180,0.028561,0.030788,1,0,0.03184,19,0
0,0,0,0,104,0.028561,0.030788,1,0,0.034364,37,1
0,1,0,1,77,0.028561,0.030788,1,0,0.022635,7,0
0,0,0,0,158,0.047033,0.030788,0,1,0.034364,39,0
0,1,1,2,145,0.028561,0.042885,0,0,0.03184,8,0
1,1,0,2,170,0.026531,0.030788,0,0,0.042726,9,0
1,1,1,0,77,0.028561,0.042885,0,0,0.034364,7,0
0,0,1,0,104,0.028561,0.042885,0,0,0.03184,13,0
0,0,0,0,68,0.047033,0.037599,0,1,0.034364,40,0
0,0,1,1,104,0.034766,0.030788,0,0,0.03184,23,0
0,1,0,0,145,0.028561,0.030788,1,1,0.03184,30,0
0,0,0,0,202,0.028561,0.030788,0,0,0.034364,41,0
0,0,1,0,41,0.028561,0.030788,0,0,0.03184,17,0
0,0,1,0,132,0.047033,0.030788,0,1,0.034364,32,0
1,1,1,0,170,0.028561,0.030788,0,0,0.03184,32,0
0,1,1,0,94,0.047033,0.030788,0,0,0.034364,39,0
1,0,0,2,170,0.028561,0.030788,0,0,0.034364,18,0
1,0,0,1,161,0.026531,0.030788,0,0,0.042457,20,0
0,0,1,0,158,0.047033,0.042885,0,1,0.034364,30,0
1,0,0,2,158,0.028561,0.030788,1,0,0.03184,17,0
0,0,1,1,77,0.034766,0.030788,1,1,0.042457,3,0
0,1,1,2,251,0.028561,0.030788,0,0,0.015873,17,0
0,1,1,1,174,0.028561,0.042885,0,0,0.034364,36,0
0,0,1,0,192,0.028561,0.042885,0,0,0.042457,15,0
0,0,1,0,97,0.026531,0.030788,0,0,0.042457,14,0
1,1,1,1,145,0.034766,0.030788,1,1,0.026651,24,0
1,0,0,1,51,0.028561,0.030788,0,0,0.026651,8,0
0,0,0,0,73,0.028561,0.030788,1,1,0.034364,23,0
1,1,0,0,170,0.028561,0.030788,0,1,0.022635,20,0
0,0,1,0,41,0.026531,0.030788,0,0,0.034364,34,0
0,0,1,0,145,0.028561,0.022543,0,0,0.03184,34,0
1,0,0,0,89,0.026531,0.042885,1,0,0.03184,4,0
0,0,1,0,15,0.047033,0.030788,0,0,0.034364,40,0
1,1,1,0,145,0.028561,0.030788,0,0,0.03184,22,0
0,0,1,0,89,0.028561,0.030788,0,0,0.034364,39,0
0,0,1,0,62,0.047033,0.030788,0,1,0.034364,43,0
0,0,0,1,120,0.028561,0.022543,0,0,0.026694,21,0
0,0,1,0,73,0.047033,0.042885,0,0,0.034364,31,0
1,1,1,0,63,0.028561,0.030788,0,0,0.03184,39,0
0,0,1,0,188,0.034766,0.042885,0,1,0.03184,3,0
0,0,1,0,62,0.034766,0.030788,1,1,0.022635,25,0
0,1,0,0,32,0.047033,0.030788,0,0,0.034364,35,0
0,1,0,0,218,0.028561,0.022543,1,1,0.032887,10,0
1,1,1,1,120,0.028561,0.030788,0,1,0.026651,16,0
0,1,1,0,94,0.028561,0.030788,1,1,0.034364,19,0
1,1,0,0,170,0.028561,0.030788,1,1,0.03184,31,0
1,0,0,0,120,0.028561,0.030788,0,0,0.034364,20,0
1,0,0,0,151,0.034766,0.030788,1,0,0.042457,8,0
0,0,1,1,104,0.034766,0.030788,0,0,0.042457,10,0
0,1,0,0,212,0.028561,0.030788,1,1,0.032887,15,0
0,0,1,0,158,0.026531,0.037599,0,0,0.027638,26,0
1,1,1,0,120,0.034766,0.022543,0,0,0.026651,7,0
1,1,1,0,222,0.034766,0.030788,0,0,0.026651,39,0
0,1,1,0,120,0.034766,0.030788,0,0,0.022635,27,0
0,0,1,0,158,0.047033,0.042885,0,1,0.034364,38,0
0,1,1,0,180,0.028561,0.037599,1,0,0.032887,33,0
0,0,1,1,212,0.028561,0.030788,0,0,0.03466,8,0
0,0,1,1,145,0.028561,0.030788,0,0,0.042457,13,0
1,1,0,3,212,0.034766,0.030788,0,0,0.03466,21,0
1,1,1,0,104,0.028561,0.030788,1,1,0.03466,12,0
1,0,0,0,120,0.028561,0.030788,1,1,0.03184,13,0
0,1,0,0,145,0.034766,0.030788,0,1,0.034364,25,0
0,0,1,0,51,0.034766,0.030788,0,0,0.03184,24,0
0,0,1,0,28,0.028561,0.030788,0,0,0.034364,17,0
1,1,1,0,226,0.028561,0.022543,0,0,0.03466,34,0
0,0,1,0,104,0.028561,0.022543,0,0,0.03184,21,0
1,1,1,0,120,0.047033,0.030788,0,0,0.034364,47,0
0,1,1,0,170,0.028561,0.030788,0,0,0.03466,28,0
1,1,1,0,202,0.034766,0.030788,0,0,0.03466,31,1
1,1,0,1,222,0.034766,0.030788,0,1,0.03466,20,1
0,0,1,0,212,0.028561,0.048571,0,0,0.042457,30,0
0,0,1,0,197,0.034766,0.030788,0,1,0.03466,27,0
0,0,1,0,161,0.028561,0.042885,0,0,0.026694,30,0
0,1,0,2,104,0.028561,0.030788,1,0,0.042457,3,0
1,1,1,0,202,0.047033,0.030788,0,1,0.034364,33,0
0,0,1,0,73,0.047033,0.030788,0,1,0.034364,40,0
1,0,1,1,158,0.028561,0.030788,0,0,0.03184,20,0
1,0,0,1,158,0.034766,0.030788,1,0,0.03466,23,0
0,1,0,0,44,0.047033,0.030788,0,0,0.034364,44,0
0,0,1,0,150,0.028561,0.030788,0,0,0.022635,25,0
1,1,0,0,41,0.028561,0.030788,0,0,0.03184,41,0
1,0,0,1,57,0.026531,0.030788,0,0,0.042457,21,1
1,1,0,2,207,0.034766,0.042885,0,0,0.03466,17,0
1,0,1,2,150,0.026531,0.030788,0,0,0.034364,31,0
0,0,0,1,41,0.028561,0.030788,0,1,0.022635,10,0
0,0,1,0,62,0.034766,0.030788,0,0,0.042457,21,0
0,0,1,0,170,0.026531,0.022543,1,1,0.03184,43,0
1,1,1,2,170,0.028561,0.030788,0,0,0.026651,16,0
0,0,1,0,76,0.026531,0.030788,0,0,0.034364,28,0
0,1,0,3,239,0.028561,0.030788,0,0,0.03184,16,0
0,0,1,0,104,0.028561,0.048571,0,0,0.022635,34,0
0,0,1,0,212,0.047033,0.030788,0,0,0.034364,40,0
0,1,1,1,77,0.034766,0.022543,0,0,0.042457,11,0
0,0,1,0,132,0.034766,0.030788,1,0,0.03184,43,0
0,1,1,1,202,0.026531,0.030788,0,0,0.03466,18,0
1,0,1,1,158,0.028561,0.030788,0,0,0.03184,27,0
0,0,1,2,145,0.028561,0.030788,1,0,0.042457,16,0
0,0,1,0,120,0.026531,0.030788,0,1,0.03466,21,0
0,1,1,1,202,0.026531,0.030788,0,0,0.03466,18,1
1,1,1,0,57,0.047033,0.030788,0,0,0.034364,41,0
1,1,1,2,170,0.028561,0.030788,0,0,0.03184,8,0
1,0,1,0,192,0.028561,0.042885,0,1,0.03184,21,0
0,0,0,0,28,0.047033,0.048571,0,0,0.034364,40,0
0,0,1,0,192,0.034766,0.048571,1,1,0.042457,16,0
0,0,0,0,104,0.034766,0.030788,0,1,0.03466,21,1
1,1,1,0,202,0.034766,0.030788,1,1,0.03466,19,0
0,0,1,1,104,0.028561,0.048571,0,0,0.022635,22,0
1,1,1,0,202,0.034766,0.030788,0,0,0.026651,26,0
1,0,0,0,89,0.026531,0.042885,1,1,0.034364,10,0
1,1,1,2,212,0.034766,0.030788,0,0,0.03466,20,0
1,1,0,0,170,0.034766,0.037599,0,0,0.026651,22,0
0,0,0,1,44,0.028561,0.030788,0,0,0.027638,9,0
0,1,1,0,84,0.026531,0.030788,0,1,0.034364,16,0
1,0,1,0,62,0.028561,0.030788,1,1,0.035363,31,0
0,1,1,0,180,0.028561,0.030788,0,1,0.042457,18,0
0,0,0,1,104,0.034766,0.042885,0,0,0.022635,20,0
1,0,1,0,158,0.034766,0.030788,0,1,0.022635,6,0
1,0,1,2,145,0.028561,0.022543,1,1,0.042457,18,0
0,0,1,0,51,0.047033,0.030788,0,0,0.034364,41,0
0,0,0,0,104,0.028561,0.037599,1,1,0.042726,26,0
1,0,1,0,120,0.028561,0.048571,0,0,0.03184,28,0
1,1,0,0,145,0.028561,0.042885,1,0,0.026651,12,0
1,1,1,0,212,0.028561,0.030788,0,0,0.03184,34,0
0,0,0,0,120,0.047033,0.030788,0,0,0.034364,41,0
0,0,0,0,154,0.028561,0.042885,0,1,0.03184,24,0
1,0,0,1,180,0.028561,0.042885,0,0,0.03184,17,0
0,0,1,1,170,0.034766,0.030788,0,0,0.034364,21,0
1,1,1,0,104,0.028561,0.030788,0,1,0.042457,27,0
0,0,1,3,197,0.047033,0.030788,0,0,0.042457,13,0
0,0,0,0,41,0.028561,0.030788,1,0,0.022635,21,0
1,1,1,1,170,0.028561,0.037599,0,0,0.03466,25,0
0,1,1,1,170,0.034766,0.030788,0,0,0.042457,28,0
0,0,1,0,19,0.047033,0.030788,0,1,0.034364,40,0
0,1,0,0,104,0.047033,0.030788,0,1,0.034364,39,0
1,1,1,0,163,0.026531,0.030788,0,0,0.042457,21,0
0,0,1,0,192,0.034766,0.030788,0,1,0.034364,34,0
1,0,1,0,128,0.047033,0.022543,0,0,0.034364,37,0
0,1,0,0,104,0.047033,0.030788,0,1,0.034364,43,1
0,0,0,0,120,0.028561,0.030788,0,0,0.042457,26,0
0,0,1,0,104,0.028561,0.042885,1,0,0.034364,3,0
0,1,1,1,180,0.047033,0.030788,0,1,0.034364,24,0
0,0,1,0,41,0.028561,0.042885,0,0,0.03184,29,1
1,0,0,2,218,0.034766,0.030788,0,0,0.026651,9,0
0,1,0,0,120,0.028561,0.042885,1,0,0.03466,11,0
0,0,0,0,62,0.028561,0.030788,1,1,0.03184,28,0
0,0,1,0,51,0.026531,0.030788,0,0,0.034364,31,0
1,0,1,0,120,0.034766,0.022543,0,0,0.032887,28,1
1,1,1,0,94,0.028561,0.042885,1,0,0.03466,19,1
1,1,1,2,145,0.028561,0.030788,0,0,0.026651,20,0
1,1,0,1,222,0.034766,0.030788,0,1,0.03466,20,0
1,0,1,0,158,0.028561,0.042885,0,0,0.03184,3,0
0,1,1,2,84,0.028561,0.030788,0,0,0.03184,16,0
0,0,1,0,62,0.028561,0.042885,0,0,0.03184,12,0
0,0,1,0,77,0.028561,0.042885,1,1,0.03466,24,0
1,0,1,0,170,0.034766,0.030788,1,1,0.034364,26,0
0,0,0,0,41,0.047033,0.048571,0,0,0.034364,45,0
0,1,0,1,132,0.034766,0.030788,1,0,0.032887,10,0
0,0,1,0,154,0.047033,0.030788,0,0,0.034364,39,0
1,0,1,0,53,0.047033,0.030788,0,1,0.034364,24,0
1,1,0,1,251,0.028561,0.030788,0,1,0.03466,26,0
0,0,0,0,120,0.034766,0.030788,0,0,0.032887,33,0
1,0,1,0,150,0.034766,0.030788,0,0,0.034364,21,0
1,1,1,0,192,0.028561,0.022543,0,0,0.03184,34,0
0,0,1,2,73,0.028561,0.030788,1,1,0.027638,19,0
0,0,1,0,170,0.047033,0.030788,0,0,0.034364,44,0
1,1,0,0,86,0.028561,0.022543,0,0,0.026651,28,0
1,1,1,1,104,0.028561,0.030788,1,0,0.084967,21,0
0,1,1,0,160,0.047033,0.030788,0,1,0.034364,35,0
0,0,0,0,62,0.028561,0.030788,0,0,0.022635,24,0
0,1,1,0,180,0.034766,0.022543,0,0,0.034364,12,0
0,0,1,0,154,0.028561,0.030788,0,0,0.03184,29,0
0,1,0,0,145,0.026531,0.042885,1,1,0.042457,28,0
0,1,1,0,25,0.047033,0.030788,0,0,0.034364,39,0
0,0,0,0,158,0.028561,0.030788,0,0,0.042457,32,0
0,1,1,0,170,0.047033,0.048571,0,0,0.034364,40,0
1,1,1,0,104,0.028561,0.030788,1,1,0.03184,38,0
1,0,1,0,170,0.028561,0.030788,1,0,0.03184,31,0
0,1,0,0,158,0.028561,0.030788,0,1,0.027638,20,0
1,0,0,0,104,0.028561,0.042885,1,0,0.03184,2,0
0,0,0,1,77,0.028561,0.030788,0,1,0.042457,11,0
1,1,1,0,234,0.028561,0.030788,0,0,0.03466,32,0
0,0,0,0,104,0.028561,0.042885,0,0,0.03184,17,0
0,0,1,0,62,0.047033,0.037599,0,1,0.034364,39,0
0,0,1,0,70,0.034766,0.042885,0,0,0.034364,6,0
1,1,1,2,202,0.034766,0.030788,0,0,0.026651,21,0
0,1,1,0,77,0.028561,0.048571,0,0,0.034364,33,0
1,1,1,1,77,0.028561,0.030788,1,0,0.026651,14,0
1,0,0,1,77,0.028561,0.030788,0,0,0.034364,4,0
0,0,1,0,170,0.034766,0.037599,1,1,0.034364,36,0
1,1,1,0,120,0.047033,0.030788,0,1,0.034364,33,0
0,0,0,0,120,0.047033,0.030788,0,1,0.034364,38,0
0,0,0,0,89,0.028561,0.030788,0,0,0.042457,6,0
1,0,1,1,120,0.028561,0.030788,0,0,0.034364,22,1
0,0,1,0,202,0.028561,0.030788,0,0,0.022635,39,0
1,1,1,0,202,0.047033,0.030788,0,0,0.034364,43,0
0,0,1,0,129,0.047033,0.030788,0,0,0.034364,32,0
1,0,1,0,120,0.028561,0.030788,0,0,0.042457,22,0
0,0,1,0,158,0.047033,0.030788,0,1,0.034364,37,0
1,1,0,1,180,0.028561,0.030788,1,0,0.035363,19,0
1,0,1,1,120,0.028561,0.030788,0,0,0.03466,10,0
0,0,1,2,118,0.028561,0.030788,1,1,0.022635,9,0
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,0,1,1,62,0.028561,0.030788,0,0,0.03184,8,0
1,0,0,0,145,0.026531,0.030788,1,0,0.042457,19,0
0,0,1,0,77,0.047033,0.048571,0,0,0.034364,42,0
0,0,1,0,111,0.028561,0.030788,0,0,0.034364,26,0
0,0,0,2,54,0.034766,0.030788,0,0,0.031169,10,0
1,0,0,1,158,0.026531,0.030788,0,0,0.042457,17,0
1,1,0,1,170,0.028561,0.030788,0,0,0.026651,19,0
1,1,1,1,111,0.028561,0.030788,0,0,0.03184,12,0
0,0,0,0,41,0.034766,0.030788,0,0,0.022635,10,0
0,0,0,0,77,0.047033,0.048571,0,0,0.034364,36,0
1,0,1,0,170,0.034766,0.030788,0,0,0.035363,40,0
0,0,1,0,212,0.028561,0.030788,1,1,0.026694,20,0
0,0,1,0,104,0.034766,0.030788,0,0,0.03184,28,0
1,1,0,0,262,0.034766,0.030788,0,0,0.03466,23,0
0,0,1,0,170,0.034766,0.030788,0,0,0.03466,42,0
1,1,1,0,158,0.034766,0.042885,0,0,0.03184,9,0
1,1,1,0,77,0.028561,0.030788,0,0,0.03184,3,0
0,0,0,0,77,0.028561,0.022543,1,1,0.03184,8,0
0,0,1,0,120,0.028561,0.030788,0,0,0.034364,27,0
0,0,1,0,54,0.028561,0.030788,0,0,0.034364,11,0
1,1,1,1,202,0.028561,0.030788,0,0,0.026651,35,0
1,0,1,2,192,0.028561,0.042885,0,0,0.03184,11,0
0,1,1,1,161,0.034766,0.030788,0,1,0.034364,27,0
0,0,1,0,62,0.028561,0.030788,1,0,0.03184,27,0
0,1,0,0,145,0.047033,0.037599,0,0,0.034364,44,0
0,0,1,2,84,0.028561,0.037599,0,1,0.026694,8,0
1,1,1,0,230,0.034766,0.030788,0,1,0.026651,30,0
0,1,1,0,70,0.047033,0.022543,0,0,0.034364,38,0
0,1,0,1,62,0.026531,0.030788,1,1,0.027638,18,0
1,1,1,0,104,0.028561,0.030788,0,0,0.03184,7,0
0,0,1,0,132,0.034766,0.030788,1,0,0.03184,43,0
0,0,1,0,120,0.047033,0.048571,0,0,0.034364,38,0
0,0,0,0,89,0.026531,0.030788,1,0,0.032887,40,0
0,0,0,0,62,0.028561,0.030788,0,0,0.026694,31,0
1,0,0,0,128,0.028561,0.042885,0,0,0.03184,3,0
1,0,1,0,120,0.028561,0.030788,0,0,0.03184,14,0
1,0,1,0,104,0.028561,0.042885,0,0,0.03184,3,0
0,0,1,3,197,0.034766,0.030788,0,0,0.042457,13,0
0,0,1,0,73,0.047033,0.030788,0,0,0.034364,44,0
0,0,0,1,104,0.028561,0.030788,0,0,0.042457,21,0
1,1,1,0,186,0.028561,0.042885,0,0,0.042726,6,0
1,1,1,0,73,0.028561,0.042885,0,0,0.03184,22,0
0,1,1,0,170,0.034766,0.030788,0,0,0.03184,19,0
0,0,1,1,41,0.028561,0.037599,0,0,0.027638,8,0
0,1,1,0,170,0.028561,0.030788,0,1,0.03466,31,0
0,0,1,0,13,0.047033,0.030788,0,1,0.034364,44,0
0,1,1,0,110,0.026531,0.030788,0,0,0.085106,30,0
1,0,1,0,192,0.047033,0.030788,0,0,0.034364,21,0
0,0,1,1,94,0.028561,0.030788,1,1,0.022635,14,0
1,0,1,0,202,0.028561,0.037599,1,0,0.03184,13,0
1,0,1,0,51,0.047033,0.030788,0,0,0.034364,27,0
0,1,1,0,54,0.026531,0.030788,0,0,0.042457,10,0
1,1,1,0,197,0.034766,0.030788,0,1,0.03184,6,0
1,0,0,0,180,0.026531,0.042885,0,0,0.03184,21,1
0,0,1,0,77,0.047033,0.042885,0,1,0.034364,35,0
0,0,1,0,111,0.028561,0.030788,0,0,0.027638,31,0
1,0,1,0,104,0.028561,0.030788,0,0,0.03184,21,0
0,1,0,0,29,0.047033,0.030788,0,0,0.034364,38,0
1,1,1,2,158,0.028561,0.030788,0,0,0.042457,22,0
0,0,1,2,77,0.028561,0.030788,0,0,0.03184,15,0
0,0,1,0,145,0.028561,0.030788,0,0,0.031169,31,0
0,0,1,2,145,0.026531,0.030788,0,0,0.042457,10,0
0,1,1,0,120,0.034766,0.030788,0,0,0.032887,20,0
0,0,1,1,94,0.028561,0.022543,0,0,0.042457,2,0
0,0,1,0,62,0.034766,0.030788,0,1,0.03184,31,0
0,1,1,0,180,0.028561,0.037599,1,0,0.032887,33,0
0,0,1,0,158,0.028561,0.030788,0,0,0.042457,19,0
1,0,1,0,84,0.028561,0.042885,0,0,0.026694,3,0
0,0,1,0,77,0.047033,0.030788,0,0,0.034364,33,0
0,0,1,0,104,0.026531,0.030788,0,1,0.042457,31,0
0,1,1,0,180,0.026531,0.042885,1,1,0.042457,12,0
0,0,1,1,44,0.028561,0.022543,1,0,0.031169,34,0
0,1,1,1,97,0.028561,0.030788,0,0,0.026694,18,0
0,0,0,0,145,0.028561,0.048571,0,0,0.031169,38,0
0,0,0,1,133,0.026531,0.042885,0,0,0.027638,6,0
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,33,0
1,1,0,1,120,0.034766,0.030788,0,0,0.03184,15,0
0,0,0,0,145,0.028561,0.030788,1,0,0.03466,28,0
0,0,0,1,19,0.026531,0.030788,1,1,0.027638,10,0
0,0,1,0,212,0.026531,0.030788,0,1,0.03466,24,0
1,0,0,3,89,0.028561,0.030788,0,0,0.03184,17,0
0,0,1,0,62,0.047033,0.037599,0,0,0.034364,46,0
0,0,1,0,170,0.028561,0.042885,0,0,0.042457,28,0
1,0,1,0,120,0.034766,0.022543,0,0,0.032887,28,0
0,0,1,3,180,0.034766,0.030788,0,0,0.034364,13,0
0,1,1,1,170,0.047033,0.030788,0,0,0.034364,27,0
1,0,1,0,180,0.034766,0.030788,1,1,0.026651,5,0
0,1,1,0,77,0.047033,0.030788,0,1,0.034364,35,1
